id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline
401754536,2025,regular,3,2025-09-13T23:00:00.000Z,259,Virginia Tech,ACC,fbs,26,295,Old Dominion,Sun Belt,fbs,45,ESPN Bet,-5.5,Virginia Tech -5.5,-6.5,50.5,51.5,-215.0,180.0
401752832,2025,regular,3,2025-09-13T19:30:00.000Z,2509,Purdue,Big Ten,fbs,17,30,USC,Big Ten,fbs,33,ESPN Bet,20.5,USC -20.5,21.5,59.5,58.5,1000.0,-2000.0
401752835,2025,regular,3,2025-09-13T19:30:00.000Z,213,Penn State,Big Ten,fbs,52,222,Villanova,CAA,fcs,6,ESPN Bet,-47.5,Penn State -47.5,-47.5,56.5,55.5,,
401752830,2025,regular,3,2025-09-13T23:30:00.000Z,2294,Iowa,Big Ten,fbs,47,113,Massachusetts,Mid-American,fbs,7,ESPN Bet,-35.5,Iowa -35.5,-33.5,44.5,44.5,-100000.0,4000.0
401752704,2025,regular,3,2025-09-13T23:45:00.000Z,2579,South Carolina,SEC,fbs,7,238,Vanderbilt,SEC,fbs,31,ESPN Bet,-2.5,South Carolina -2.5,-5.5,48.5,47.5,-145.0,125.0
401756895,2025,regular,3,2025-09-14T00:00:00.000Z,2751,Wyoming,Mountain West,fbs,6,254,Utah,Big 12,fbs,31,ESPN Bet,24.5,Utah -24.5,22.5,47.5,47.5,1300.0,-4000.0
401762465,2025,regular,3,2025-09-14T00:00:00.000Z,202,Tulsa,American Athletic,fbs,23,2426,Navy,American Athletic,fbs,42,ESPN Bet,13.5,Navy -13.5,14.5,53.5,53.5,450.0,-700.0
401752838,2025,regular,3,2025-09-13T16:00:00.000Z,120,Maryland,Big Ten,fbs,44,119,Towson,CAA,fcs,17,ESPN Bet,-28.5,Maryland -28.5,-28.5,53.5,50.5,-7500.0,2000.0
401754535,2025,regular,3,2025-09-13T20:30:00.000Z,2390,Miami,ACC,fbs,49,58,South Florida,American Athletic,fbs,12,ESPN Bet,-17.5,Miami -17.5,-15.5,56.5,54.5,-800.0,500.0
401762817,2025,regular,3,2025-09-13T16:00:00.000Z,2309,Kent State,Mid-American,fbs,28,2084,Buffalo,Mid-American,fbs,31,ESPN Bet,24.5,Buffalo -24.5,22.5,47.5,48.5,1300.0,-4000.0
401752839,2025,regular,3,2025-09-13T16:00:00.000Z,130,Michigan,Big Ten,fbs,63,2117,Central Michigan,Mid-American,fbs,3,ESPN Bet,-27.5,Michigan -27.5,-27.5,42.5,41.5,-4000.0,1300.0
401760364,2025,regular,2,2025-09-06T23:00:00.000Z,36,Colorado State,Mountain West,fbs,21,2458,Northern Colorado,Big Sky,fcs,17,ESPN Bet,-34.5,Colorado State -34.5,-34.5,52.5,52.5,-100000.0,4000.0
401757168,2025,regular,3,2025-09-13T19:00:00.000Z,48,Delaware,Conference USA,fbs,44,41,UConn,FBS Independents,fbs,41,ESPN Bet,9.5,UConn -9.5,10.5,51.5,51.5,270.0,-340.0
401752918,2025,regular,14,2025-11-29T20:30:00.000Z,135,Minnesota,Big Ten,fbs,17,275,Wisconsin,Big Ten,fbs,7,ESPN Bet,2.5,Wisconsin -2.5,-2.5,38.5,38.5,125.0,-145.0
401761662,2025,regular,14,2025-11-29T20:45:00.000Z,324,Coastal Carolina,Sun Belt,fbs,10,256,James Madison,Sun Belt,fbs,59,ESPN Bet,23.5,James Madison -23.5,21.5,53.5,53.5,1300.0,-4000.0
401752697,2025,regular,3,2025-09-13T16:45:00.000Z,2,Auburn,SEC,fbs,31,6,South Alabama,Sun Belt,fbs,15,ESPN Bet,-26.5,Auburn -26.5,-25.5,55.5,53.5,-4000.0,1300.0
401754615,2025,regular,3,2025-09-13T19:30:00.000Z,2623,Missouri State,Conference USA,fbs,10,2567,SMU,ACC,fbs,28,ESPN Bet,28.5,SMU -28.5,27.5,59.5,61.5,2500.0,-10000.0
401756890,2025,regular,3,2025-09-13T20:00:00.000Z,2032,Arkansas State,Sun Belt,fbs,16,66,Iowa State,Big 12,fbs,24,ESPN Bet,20.5,Iowa State -20.5,21.5,55.5,54.5,1000.0,-2000.0
401761607,2025,regular,3,2025-09-13T23:00:00.000Z,2572,Southern Miss,Sun Belt,fbs,38,2026,App State,Sun Belt,fbs,22,ESPN Bet,2.5,App State -2.5,-2.5,56.5,53.5,135.0,-155.0
401754639,2025,regular,3,2025-09-13T19:30:00.000Z,153,North Carolina,ACC,fbs,41,257,Richmond,Patriot,fcs,6,ESPN Bet,-24.5,North Carolina -24.5,-21.0,47.5,46.5,-5000.0,1500.0
401757257,2025,regular,3,2025-09-13T23:30:00.000Z,2348,Louisiana Tech,Conference USA,fbs,49,166,New Mexico State,Conference USA,fbs,14,ESPN Bet,-10.5,Louisiana Tech -10.5,-12.5,42.5,46.5,-380.0,290.0
401752702,2025,regular,3,2025-09-13T17:00:00.000Z,142,Missouri,SEC,fbs,52,309,Louisiana,Sun Belt,fbs,10,ESPN Bet,-27.5,Missouri -27.5,-22.5,46.5,50.5,-4000.0,1300.0
401756891,2025,regular,3,2025-09-13T16:00:00.000Z,239,Baylor,Big 12,fbs,42,2535,Samford,Southern,fcs,7,ESPN Bet,-52.5,Baylor -52.5,-47.5,64.5,58.5,,
401752946,2025,regular,14,2025-11-29T23:30:00.000Z,265,Washington State,Pac-12,fbs,32,204,Oregon State,Pac-12,fbs,8,ESPN Bet,-14.5,Washington State -14.5,-12.5,42.5,43.5,-700.0,450.0
401752698,2025,regular,3,2025-09-13T23:30:00.000Z,96,Kentucky,SEC,fbs,48,2199,Eastern Michigan,Mid-American,fbs,23,ESPN Bet,-26.5,Kentucky -26.5,-25.5,50.5,48.5,-3000.0,1200.0
401752700,2025,regular,3,2025-09-13T23:00:00.000Z,145,Ole Miss,SEC,fbs,41,8,Arkansas,SEC,fbs,35,ESPN Bet,-4.5,Ole Miss -4.5,-8.5,60.5,60.5,-175.0,150.0
401754609,2025,regular,14,2025-11-30T01:00:00.000Z,25,California,ACC,fbs,38,2567,SMU,ACC,fbs,35,ESPN Bet,13.5,SMU -13.5,10.5,52.5,54.5,400.0,-600.0
401752840,2025,regular,3,2025-09-14T02:30:00.000Z,25,California,ACC,fbs,27,135,Minnesota,Big Ten,fbs,14,ESPN Bet,3.5,Minnesota -3.5,2.5,39.5,43.5,140.0,-165.0
401760423,2025,regular,14,2025-11-30T03:30:00.000Z,23,San José State,Mountain West,fbs,14,278,Fresno State,Mountain West,fbs,41,ESPN Bet,3.5,Fresno State -3.5,2.5,44.5,46.5,140.0,-165.0
401760425,2025,regular,14,2025-11-30T02:00:00.000Z,2440,Nevada,Mountain West,fbs,17,2439,UNLV,Mountain West,fbs,42,ESPN Bet,7.5,UNLV -7.5,9.5,52.5,52.5,260.0,-320.0
401754619,2025,regular,3,2025-09-13T16:00:00.000Z,258,Virginia,ACC,fbs,55,2729,William & Mary,CAA,fcs,16,ESPN Bet,-29.5,Virginia -29.5,-26.5,52.5,51.5,-7500.0,2000.0
401762871,2025,regular,14,2025-11-28T17:00:00.000Z,2459,Northern Illinois,Mid-American,fbs,31,2309,Kent State,Mid-American,fbs,35,ESPN Bet,-5.5,Northern Illinois -5.5,-4.5,44.5,44.5,-200.0,170.0
401752706,2025,regular,3,2025-09-13T20:15:00.000Z,251,Texas,SEC,fbs,27,2638,UTEP,Conference USA,fbs,10,ESPN Bet,-40.5,Texas -40.5,-36.5,52.5,54.5,,
401760368,2025,regular,3,2025-09-14T01:45:00.000Z,328,Utah State,Mountain West,fbs,49,2005,Air Force,Mountain West,fbs,30,ESPN Bet,3.5,Air Force -3.5,3.5,51.5,51.5,160.0,-190.0
401757258,2025,regular,3,2025-09-13T21:00:00.000Z,2440,Nevada,Mountain West,fbs,13,2393,Middle Tennessee,Conference USA,fbs,14,ESPN Bet,-9.5,Nevada -9.5,-9.5,49.5,44.5,-320.0,260.0
401752828,2025,regular,3,2025-09-13T16:00:00.000Z,158,Nebraska,Big Ten,fbs,59,2277,Houston Christian,Southland,fcs,7,ESPN Bet,-46.5,Nebraska -46.5,-42.0,57.5,54.5,,
401757256,2025,regular,3,2025-09-13T21:00:00.000Z,189,Bowling Green,Mid-American,fbs,23,2335,Liberty,Conference USA,fbs,13,ESPN Bet,6.5,Liberty -6.5,7.5,51.5,51.5,190.0,-225.0
401757233,2025,regular,3,2025-09-13T22:00:00.000Z,2229,Florida International,Conference USA,fbs,38,2226,Florida Atlantic,American Athletic,fbs,28,ESPN Bet,-1.5,Florida International -1.5,-4.5,56.5,54.5,-125.0,105.0
401752827,2025,regular,3,2025-09-13T23:00:00.000Z,194,Ohio State,Big Ten,fbs,37,195,Ohio,Mid-American,fbs,9,ESPN Bet,-28.5,Ohio State -28.5,-25.5,49.5,58.5,-50000.0,3500.0
401757234,2025,regular,3,2025-09-13T23:00:00.000Z,290,Georgia Southern,Sun Belt,fbs,41,55,Jacksonville State,Conference USA,fbs,34,ESPN Bet,-3.5,Georgia Southern -3.5,-2.5,57.5,54.5,-170.0,145.0
401752829,2025,regular,3,2025-09-13T23:00:00.000Z,356,Illinois,Big Ten,fbs,38,2711,Western Michigan,Mid-American,fbs,0,ESPN Bet,-27.5,Illinois -27.5,-28.5,50.5,51.5,-5000.0,1500.0
401756889,2025,regular,3,2025-09-14T02:30:00.000Z,9,Arizona State,Big 12,fbs,34,326,Texas State,Sun Belt,fbs,15,ESPN Bet,-18.5,Arizona State -18.5,-14.5,61.5,58.5,-1000.0,600.0
401754533,2025,regular,3,2025-09-14T02:30:00.000Z,24,Stanford,ACC,fbs,30,103,Boston College,ACC,fbs,20,ESPN Bet,13.5,Boston College -13.5,10.5,46.5,43.5,425.0,-650.0
401761604,2025,regular,3,2025-09-13T23:30:00.000Z,324,Coastal Carolina,Sun Belt,fbs,0,151,East Carolina,American Athletic,fbs,38,ESPN Bet,7.5,East Carolina -7.5,6.5,56.5,55.5,225.0,-275.0
401762818,2025,regular,3,2025-09-13T18:00:00.000Z,2050,Ball State,Mid-American,fbs,34,160,New Hampshire,CAA,fcs,29,ESPN Bet,-2.5,Ball State -2.5,-1.0,46.5,47.5,-145.0,125.0
401762463,2025,regular,3,2025-09-14T00:30:00.000Z,5,UAB,American Athletic,fbs,31,2006,Akron,Mid-American,fbs,28,ESPN Bet,-13.5,UAB -13.5,-11.5,59.5,53.5,-500.0,360.0
401762870,2025,regular,14,2025-11-28T17:00:00.000Z,2084,Buffalo,Mid-American,fbs,26,195,Ohio,Mid-American,fbs,31,ESPN Bet,7.5,Ohio -7.5,6.5,45.5,47.5,200.0,-240.0
401756892,2025,regular,3,2025-09-13T19:30:00.000Z,2132,Cincinnati,Big 12,fbs,70,2466,Northwestern State,Southland,fcs,0,ESPN Bet,,,,56.5,52.5,,
401762464,2025,regular,3,2025-09-13T22:00:00.000Z,2429,Charlotte,American Athletic,fbs,42,2405,Monmouth,CAA,fcs,35,ESPN Bet,-2.5,Charlotte -2.5,-3.5,65.5,67.5,-140.0,120.0
401762466,2025,regular,3,2025-09-13T23:00:00.000Z,242,Rice,American Athletic,fbs,38,2504,Prairie View A&M,SWAC,fcs,17,ESPN Bet,-29.5,Rice -29.5,-28.5,48.5,48.5,-10000.0,2500.0
401754641,2025,regular,2,2025-09-06T23:00:00.000Z,2390,Miami,ACC,fbs,45,2065,Bethune-Cookman,SWAC,fcs,3,ESPN Bet,-54.5,Miami -54.5,-56.5,64.5,64.5,,
401756894,2025,regular,3,2025-09-14T00:00:00.000Z,2628,TCU,Big 12,fbs,42,2000,Abilene Christian,UAC,fcs,21,ESPN Bet,-41.5,TCU -41.5,-38.5,58.5,56.5,,
401752844,2025,regular,4,2025-09-20T00:00:00.000Z,164,Rutgers,Big Ten,fbs,28,2294,Iowa,Big Ten,fbs,38,ESPN Bet,2.5,Iowa -2.5,2.5,46.5,46.5,115.0,-135.0
401760369,2025,regular,3,2025-09-14T02:00:00.000Z,278,Fresno State,Mountain West,fbs,56,2582,Southern,SWAC,fcs,7,ESPN Bet,-35.5,Fresno State -35.5,-35.0,50.5,48.5,,
401760370,2025,regular,3,2025-09-14T03:59:00.000Z,62,Hawai'i,Mountain West,fbs,23,2502,Portland State,Big Sky,fcs,3,ESPN Bet,-36.5,Hawai'i -36.5,-38.5,54.5,52.5,,
401754636,2025,regular,4,2025-09-20T16:00:00.000Z,2628,TCU,Big 12,fbs,35,2567,SMU,ACC,fbs,24,ESPN Bet,-6.5,TCU -6.5,-6.5,63.5,63.5,-225.0,190.0
401757312,2025,regular,14,2025-11-29T19:00:00.000Z,55,Jacksonville State,Conference USA,fbs,37,98,Western Kentucky,Conference USA,fbs,34,ESPN Bet,1.5,Western Kentucky -1.5,2.5,56.5,55.5,105.0,-125.0
401752834,2025,regular,3,2025-09-13T19:30:00.000Z,127,Michigan State,Big Ten,fbs,41,2754,Youngstown State,MVFC,fcs,24,ESPN Bet,-27.5,Michigan State -27.5,-23.5,56.5,52.5,-3000.0,1200.0
401752833,2025,regular,3,2025-09-13T19:30:00.000Z,164,Rutgers,Big Ten,fbs,60,2450,Norfolk State,MEAC,fcs,10,ESPN Bet,-45.5,Rutgers -45.5,-44.5,55.5,55.5,,
401762467,2025,regular,3,2025-09-13T19:30:00.000Z,2636,UTSA,American Athletic,fbs,48,2916,Incarnate Word,Southland,fcs,20,ESPN Bet,-21.5,UTSA -21.5,-16.5,62.5,61.5,-1600.0,800.0
401756896,2025,regular,4,2025-09-20T23:30:00.000Z,239,Baylor,Big 12,fbs,24,9,Arizona State,Big 12,fbs,27,ESPN Bet,-1.5,Baylor -1.5,-2.5,61.5,58.5,-140.0,120.0
401779511,2025,regular,2,2025-09-06T16:00:00.000Z,2385,Mercyhurst,NEC,fcs,48,2441,New Haven,NEC,fcs,14,ESPN Bet,-12.5,Mercyhurst -12.5,,52.5,,,
401762819,2025,regular,3,2025-09-13T19:30:00.000Z,2649,Toledo,Mid-American,fbs,60,2415,Morgan State,MEAC,fcs,0,ESPN Bet,-33.5,Toledo -33.5,-34.5,54.5,51.5,-100000.0,4000.0
401752845,2025,regular,4,2025-09-20T16:00:00.000Z,275,Wisconsin,Big Ten,fbs,10,120,Maryland,Big Ten,fbs,27,ESPN Bet,-10.5,Wisconsin -10.5,-6.5,44.5,43.5,-400.0,300.0
401752714,2025,regular,4,2025-09-20T19:30:00.000Z,201,Oklahoma,SEC,fbs,24,2,Auburn,SEC,fbs,17,ESPN Bet,-6.5,Oklahoma -6.5,-6.5,47.5,49.5,-250.0,210.0
401752847,2025,regular,4,2025-09-21T03:00:00.000Z,30,USC,Big Ten,fbs,45,127,Michigan State,Big Ten,fbs,31,ESPN Bet,-18.5,USC -18.5,-16.5,55.5,56.5,-1000.0,600.0
401761606,2025,regular,3,2025-09-13T22:00:00.000Z,276,Marshall,Sun Belt,fbs,38,2198,Eastern Kentucky,UAC,fcs,7,ESPN Bet,-17.5,Marshall -17.5,-14.5,51.5,50.5,-800.0,500.0
401752848,2025,regular,4,2025-09-20T19:30:00.000Z,87,Notre Dame,FBS Independents,fbs,56,2509,Purdue,Big Ten,fbs,30,ESPN Bet,-24.5,Notre Dame -24.5,-26.5,51.5,52.5,-3000.0,1200.0
401752713,2025,regular,4,2025-09-20T23:00:00.000Z,142,Missouri,SEC,fbs,29,2579,South Carolina,SEC,fbs,20,ESPN Bet,-10.5,Missouri -10.5,-12.5,48.5,45.5,-360.0,280.0
401767658,2025,regular,2,2025-09-06T16:00:00.000Z,2329,Lehigh,Patriot,fcs,28,2529,Sacred Heart,FCS Independents,fcs,10,ESPN Bet,-20.0,Lehigh -20,,42.5,,,
401757235,2025,regular,3,2025-09-13T22:00:00.000Z,338,Kennesaw State,Conference USA,fbs,27,2771,Merrimack,FCS Independents,fcs,13,ESPN Bet,-17.5,Kennesaw State -17.5,-10.0,44.5,44.5,-1200.0,700.0
401767771,2025,regular,2,2025-09-06T17:00:00.000Z,284,Stonehill,NEC,fcs,26,322,Lafayette,Patriot,fcs,42,ESPN Bet,14.0,Lafayette -14,,45.5,,,
401761605,2025,regular,3,2025-09-13T23:00:00.000Z,2247,Georgia State,Sun Belt,fbs,37,93,Murray State,MVFC,fcs,21,ESPN Bet,-31.5,Georgia State -31.5,-32.0,63.5,63.5,,
401752701,2025,regular,3,2025-09-13T22:00:00.000Z,344,Mississippi State,SEC,fbs,63,2016,Alcorn State,SWAC,fcs,0,ESPN Bet,,,-42.5,54.5,52.5,,
401767626,2025,regular,2,2025-09-06T17:00:00.000Z,2368,Marist,Pioneer,fcs,23,2083,Bucknell,Patriot,fcs,34,ESPN Bet,12.0,Bucknell -12,,56.5,,,
401767231,2025,regular,2,2025-09-06T17:00:00.000Z,2635,Tennessee Tech,Big South-OVC,fcs,45,236,Chattanooga,Southern,fcs,17,ESPN Bet,-5.5,Tennessee Tech -5.5,,48.5,,,
401767172,2025,regular,2,2025-09-06T17:00:00.000Z,282,Indiana State,MVFC,fcs,38,2197,Eastern Illinois,Big South-OVC,fcs,14,ESPN Bet,-3.5,Indiana State -3.5,,50.5,,,
401767550,2025,regular,2,2025-09-06T18:00:00.000Z,2754,Youngstown State,MVFC,fcs,56,2523,Robert Morris,NEC,fcs,17,ESPN Bet,-19.5,Youngstown State -19.5,,50.5,,,
401767224,2025,regular,2,2025-09-06T18:30:00.000Z,2634,Tennessee State,Big South-OVC,fcs,3,2449,North Dakota State,MVFC,fcs,59,ESPN Bet,32.5,North Dakota State -32.5,,49.5,,,
401767719,2025,regular,2,2025-09-06T17:00:00.000Z,46,Georgetown,Patriot,fcs,31,2681,Wagner,NEC,fcs,20,ESPN Bet,-16.0,Georgetown -16,,48.5,,,
401767579,2025,regular,2,2025-09-06T19:30:00.000Z,2535,Samford,Southern,fcs,13,2643,The Citadel,Southern,fcs,40,ESPN Bet,-2.5,Samford -2.5,,45.5,,,
401767565,2025,regular,2,2025-09-06T18:00:00.000Z,231,Furman,Southern,fcs,38,2506,Presbyterian,Pioneer,fcs,39,ESPN Bet,-8.5,Furman -8.5,,44.5,,,
401767089,2025,regular,2,2025-09-06T20:00:00.000Z,70,Idaho,Big Sky,fcs,37,2900,St. Thomas (MN),Pioneer,fcs,30,ESPN Bet,-21.5,Idaho -21.5,,47.5,,,
401767112,2025,regular,2,2025-09-06T21:00:00.000Z,2464,Northern Arizona,Big Sky,fcs,38,3101,Utah Tech,UAC,fcs,31,ESPN Bet,-21.0,Northern Arizona -21,,55.5,,,
401767332,2025,regular,2,2025-09-06T17:00:00.000Z,2169,Delaware State,MEAC,fcs,37,399,UAlbany,CAA,fcs,32,ESPN Bet,12.5,UAlbany -12.5,,50.5,,,
401767336,2025,regular,2,2025-09-06T22:00:00.000Z,222,Villanova,CAA,fcs,24,2142,Colgate,Patriot,fcs,17,ESPN Bet,-20.0,Villanova -20,,50.5,,,
401767277,2025,regular,2,2025-09-06T22:00:00.000Z,2198,Eastern Kentucky,UAC,fcs,20,2277,Houston Christian,Southland,fcs,10,ESPN Bet,-18.0,Eastern Kentucky -18,,53.5,,,
401767257,2025,regular,2,2025-09-06T22:00:00.000Z,2230,Fordham,Patriot,fcs,28,2405,Monmouth,CAA,fcs,49,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,
401767482,2025,regular,2,2025-09-06T23:00:00.000Z,2320,Lamar,Southland,fcs,20,233,South Dakota,MVFC,fcs,13,ESPN Bet,17.0,South Dakota -17,,51.5,,,
401767127,2025,regular,2,2025-09-06T23:00:00.000Z,155,North Dakota,MVFC,fcs,50,2502,Portland State,Big Sky,fcs,20,ESPN Bet,-36.5,North Dakota -36.5,,58.5,,,
401767266,2025,regular,2,2025-09-06T22:00:00.000Z,160,New Hampshire,CAA,fcs,19,107,Holy Cross,Patriot,fcs,16,ESPN Bet,-1.5,New Hampshire -1.5,,46.5,,,
401767328,2025,regular,2,2025-09-06T23:00:00.000Z,2415,Morgan State,MEAC,fcs,22,119,Towson,CAA,fcs,27,ESPN Bet,10.0,Towson -10,,48.5,,,
401767681,2025,regular,6,2025-10-03T23:30:00.000Z,163,Princeton,Ivy,fcs,17,171,Columbia,Ivy,fcs,10,ESPN Bet,-3.5,Princeton -3.5,,48.5,,,
401767320,2025,regular,6,2025-10-03T23:00:00.000Z,225,Brown,Ivy,fcs,28,227,Rhode Island,CAA,fcs,21,ESPN Bet,14.5,Rhode Island -14.5,,48.5,,,
401762470,2025,regular,4,2025-09-20T16:00:00.000Z,58,South Florida,American Athletic,fbs,63,2569,South Carolina State,MEAC,fcs,14,ESPN Bet,-35.5,South Florida -35.5,-30.0,58.5,56.5,-100000.0,4000.0
401754543,2025,regular,5,2025-09-26T23:00:00.000Z,258,Virginia,ACC,fbs,46,52,Florida State,ACC,fbs,38,ESPN Bet,6.5,Florida State -6.5,7.5,60.5,51.5,230.0,-280.0
401752939,2025,regular,5,2025-09-27T02:30:00.000Z,204,Oregon State,Pac-12,fbs,24,248,Houston,Big 12,fbs,27,ESPN Bet,11.5,Houston -11.5,12.5,48.5,,360.0,-500.0
401754562,2025,regular,7,2025-10-11T19:30:00.000Z,87,Notre Dame,FBS Independents,fbs,36,152,NC State,ACC,fbs,7,ESPN Bet,-24.5,Notre Dame -24.5,-22.5,59.5,62.5,-2500.0,1100.0
401761631,2025,regular,8,2025-10-18T19:30:00.000Z,256,James Madison,Sun Belt,fbs,63,295,Old Dominion,Sun Belt,fbs,27,ESPN Bet,-3.5,James Madison -3.5,-2.5,47.5,47.5,-145.0,125.0
401754617,2025,regular,4,2025-09-20T16:00:00.000Z,259,Virginia Tech,ACC,fbs,38,2747,Wofford,Southern,fcs,6,ESPN Bet,,,-34.5,51.5,48.5,-100000.0,4000.0
401757278,2025,regular,7,2025-10-08T23:30:00.000Z,2393,Middle Tennessee,Conference USA,fbs,20,2623,Missouri State,Conference USA,fbs,22,ESPN Bet,2.5,Missouri State -2.5,2.5,52.5,,125.0,-145.0
401762481,2025,regular,7,2025-10-10T23:30:00.000Z,249,North Texas,American Athletic,fbs,36,58,South Florida,American Athletic,fbs,63,ESPN Bet,-2.5,North Texas -2.5,-1.5,68.5,,-135.0,115.0
401752862,2025,regular,7,2025-10-11T01:00:00.000Z,264,Washington,Big Ten,fbs,38,164,Rutgers,Big Ten,fbs,19,ESPN Bet,-9.5,Washington -9.5,-10.5,62.5,,-360.0,280.0
401762828,2025,regular,5,2025-09-27T22:30:00.000Z,2711,Western Michigan,Mid-American,fbs,47,227,Rhode Island,CAA,fcs,14,ESPN Bet,-8.5,Western Michigan -8.5,-7.5,44.5,46.5,-290.0,240.0
401767691,2025,regular,7,2025-10-10T23:00:00.000Z,108,Harvard,Ivy,fcs,34,172,Cornell,Ivy,fcs,10,ESPN Bet,-32.5,Harvard -32.5,,58.5,,,
401762822,2025,regular,4,2025-09-20T17:00:00.000Z,2117,Central Michigan,Mid-American,fbs,49,2681,Wagner,NEC,fcs,10,ESPN Bet,-30.5,Central Michigan -30.5,-28.5,46.5,45.5,-10000.0,2500.0
401767251,2025,regular,7,2025-10-11T22:00:00.000Z,2198,Eastern Kentucky,UAC,fcs,34,2046,Austin Peay,UAC,fcs,20,ESPN Bet,10.0,Austin Peay -10,,46.5,,,
401762827,2025,regular,5,2025-09-27T19:30:00.000Z,193,Miami (OH),Mid-American,fbs,38,2815,Lindenwood,Big South-OVC,fcs,0,ESPN Bet,-22.5,Miami (OH) -22.5,-21.0,49.5,49.5,-2500.0,1100.0
401767034,2025,regular,7,2025-10-10T23:00:00.000Z,2803,Bryant,CAA,fcs,19,225,Brown,Ivy,fcs,29,ESPN Bet,4.5,Brown -4.5,,54.5,,,
401767776,2025,regular,7,2025-10-11T16:00:00.000Z,2681,Wagner,NEC,fcs,7,2385,Mercyhurst,NEC,fcs,19,ESPN Bet,6.0,Mercyhurst -6,,46.5,,,
401767744,2025,regular,7,2025-10-11T18:00:00.000Z,2523,Robert Morris,NEC,fcs,12,2115,Central Connecticut,NEC,fcs,24,ESPN Bet,9.5,Central Connecticut -9.5,,45.5,,,
401767596,2025,regular,7,2025-10-11T17:00:00.000Z,2086,Butler,Pioneer,fcs,25,2506,Presbyterian,Pioneer,fcs,31,ESPN Bet,10.5,Presbyterian -10.5,,51.5,,,
401756902,2025,regular,5,2025-09-27T01:00:00.000Z,9,Arizona State,Big 12,fbs,27,2628,TCU,Big 12,fbs,24,ESPN Bet,-2.5,Arizona State -2.5,-2.5,54.5,,-150.0,130.0
401767614,2025,regular,5,2025-09-27T16:00:00.000Z,2168,Dayton,Pioneer,fcs,48,56,Stetson,Pioneer,fcs,14,ESPN Bet,-25.5,Dayton -25.5,,49.5,,,
401762480,2025,regular,7,2025-10-09T23:30:00.000Z,2655,Tulane,American Athletic,fbs,26,151,East Carolina,American Athletic,fbs,19,ESPN Bet,-6.5,Tulane -6.5,-7.5,53.5,53.5,-270.0,220.0
401752728,2025,regular,6,2025-10-04T16:00:00.000Z,61,Georgia,SEC,fbs,35,96,Kentucky,SEC,fbs,14,ESPN Bet,-19.5,Georgia -19.5,,49.5,50.5,-1600.0,800.0
401754557,2025,regular,6,2025-10-04T18:00:00.000Z,152,NC State,ACC,fbs,56,2097,Campbell,CAA,fcs,10,ESPN Bet,-41.5,NC State -41.5,-42.5,60.5,61.5,,
401752856,2025,regular,6,2025-10-04T16:00:00.000Z,130,Michigan,Big Ten,fbs,24,275,Wisconsin,Big Ten,fbs,10,ESPN Bet,-17.5,Michigan -17.5,-16.5,42.5,41.5,-900.0,550.0
401760396,2025,regular,8,2025-10-18T01:00:00.000Z,328,Utah State,Mountain West,fbs,30,23,San José State,Mountain West,fbs,25,ESPN Bet,-3.5,Utah State -3.5,-4.5,62.5,63.5,-155.0,135.0
401752745,2025,regular,8,2025-10-18T16:00:00.000Z,238,Vanderbilt,SEC,fbs,31,99,LSU,SEC,fbs,24,ESPN Bet,-1.5,Vanderbilt -1.5,-2.5,48.5,48.5,-125.0,105.0
401767437,2025,regular,2,2025-09-06T23:00:00.000Z,2287,Illinois State,MVFC,fcs,41,2413,Morehead State,Pioneer,fcs,13,ESPN Bet,-31.5,Illinois State -31.5,,52.5,,,
401760375,2025,regular,4,2025-09-20T21:00:00.000Z,23,San José State,Mountain West,fbs,31,70,Idaho,Big Sky,fcs,28,ESPN Bet,-13.5,San José State -13.5,-14.0,51.5,50.5,-700.0,450.0
401756906,2025,regular,5,2025-09-27T16:00:00.000Z,2306,Kansas State,Big 12,fbs,34,2116,UCF,Big 12,fbs,20,ESPN Bet,-5.5,Kansas State -5.5,-5.5,48.5,,-210.0,175.0
401752710,2025,regular,4,2025-09-20T23:45:00.000Z,99,LSU,SEC,fbs,56,2545,SE Louisiana,Southland,fcs,10,ESPN Bet,-48.5,LSU -48.5,,60.5,51.5,,
401767551,2025,regular,4,2025-09-20T16:00:00.000Z,225,Brown,Ivy,fcs,46,46,Georgetown,Patriot,fcs,0,ESPN Bet,3.5,Georgetown -3.5,,57.5,,,
401760377,2025,regular,4,2025-09-21T00:00:00.000Z,328,Utah State,Mountain West,fbs,48,2377,McNeese,Southland,fcs,7,ESPN Bet,-23.5,Utah State -23.5,-23.5,62.5,61.5,-2500.0,1100.0
401762823,2025,regular,4,2025-09-20T19:30:00.000Z,195,Ohio,Mid-American,fbs,52,2241,Gardner-Webb,Big South-OVC,fcs,35,ESPN Bet,-29.5,Ohio -29.5,-25.0,54.5,51.5,-10000.0,2500.0
401761612,2025,regular,4,2025-09-21T00:00:00.000Z,326,Texas State,Sun Belt,fbs,35,2447,Nicholls,Southland,fcs,3,ESPN Bet,-32.5,Texas State -32.5,-29.5,56.5,54.5,-20000.0,3000.0
